Date,Open,High,Low,Close,Volume
20180719,31.4759,31.4759,30.6064,30.7838,6338767
20180718,31.302,31.7368,30.4325,31.4795,4359010
20180717,31.2186,31.2186,29.4794,30.9578,5135363
20180716,30.0012,30.6099,29.7403,30.0012,3769038
20180713,28.7805,29.9978,26.9545,29.7403,3940996
20180712,30.436,30.436,27.7402,28.7838,4150902
20180711,29.0413,29.1283,26.9545,27.7402,7023863
20180710,28.6935,29.7369,28.6066,29.4794,3244193
20180709,28.6968,29.6534,28.5229,28.6968,4587386
20180706,25.2184,28.5229,25.2184,28.5229,7854475
20180705,27.2154,27.824,25.6503,26.001,4948503
20180704,26.5228,27.8272,26.5228,27.8272,4127586
20180703,29.0446,29.5664,26.6098,26.9576,7375018
20180702,30.9578,30.9578,28.5229,28.9577,6858520
20180629,31.4795,32.0013,30.8708,30.9578,3031531
20180628,32.61,32.61,31.2186,31.3926,5075935
20180627,33.9144,34.0883,32.61,32.61,2689583
20180626,34.1714,34.1714,33.3888,33.6535,2232783
20180625,34.0014,34.9579,33.1318,34.1753,2808160
20180622,33.128,34.3453,32.6063,34.2622,2637598
20180621,34.3453,34.3453,33.128,33.2187,1583386
20180620,33.9105,34.6061,33.5627,34.2622,2915611
20180619,34.6101,34.6101,32.0882,33.9144,8643727
20180618,36.0014,36.3493,34.5231,34.6101,5078608
20180615,35.4797,36.1754,34.9579,35.9145,3289834
20180614,36.0884,36.5232,35.3058,35.3058,3797018
20180613,36.2623,36.6971,35.6536,36.0884,2338458
20180612,38.2624,38.2624,35.1318,36.1754,6941376
20180611,37.5667,38.0885,36.7841,37.045,4129106
20180608,36.871,37.7406,36.7841,37.4798,3702961
20180607,37.6494,37.9102,36.8668,36.871,5212644
20180606,36.2623,37.8276,35.9145,37.6537,5668743
20180605,36.519,36.7799,35.9104,36.2623,4692768
20180604,34.784,36.5232,34.3492,36.5232,5546226
20180601,34.784,35.8275,34.2622,35.2188,5402896
20180531,33.3926,34.784,33.2187,34.784,3560671
20180530,34.3453,34.5192,33.3019,33.3926,3049815
20180529,28.349,34.4362,28.349,34.1753,4694583
20180528,34.3453,34.6061,31.302,31.4795,6642188
20180525,35.6536,36.0884,34.697,34.784,3370106
20180524,36.2623,36.2623,35.5666,35.6536,1360084
20180523,35.8275,36.0884,34.9579,36.0884,2846035
20180522,36.5232,36.5232,34.871,35.7406,4833825
20180521,37.4755,37.6494,36.6929,36.6971,1908680
20180518,37.3058,37.7406,35.7406,37.2189,2708148
20180517,36.9538,37.9102,36.9538,37.3058,2023797
20180516,38.5233,42.5234,37.3928,37.3928,3938151
20180515,38.7842,39.3929,38.2624,38.6972,2883487
20180514,38.3494,38.7842,37.8276,38.5233,1239598
20180511,36.871,38.4363,36.0884,38.2624,3944111
20180510,38.6058,38.9536,36.519,36.871,4538604
20180509,39.4753,39.4753,38.345,38.6102,2964394
20180508,39.997,40.1709,39.3884,39.4798,2703990
20180507,38.0015,40.0016,37.9146,40.0016,4340830
20180504,37.8276,38.4363,37.5667,37.9146,2929704
20180503,34.4362,38.0885,34.4362,37.8276,3695726
20180502,37.3928,37.4798,36.0884,36.5232,2669126
20180427,31.8237,38.258,31.8237,36.871,4667596
20180426,38.6972,38.6972,35.2188,35.3058,7285702
20180424,38.7797,39.4753,37.5624,38.6102,3660608
20180423,42.0886,42.4365,38.2624,38.6972,8144218
20180420,41.7408,42.0017,41.219,41.8278,3450025
20180419,41.736,42.6055,41.0404,41.4799,4945285
20180418,43.0403,43.7359,42.3447,42.5234,3237045
20180417,42.2626,43.0452,42.0017,43.0452,3122300
20180416,42.0886,42.6974,41.4799,42.2626,2787061
20180413,43.48,43.8278,42.0886,42.1756,3102131
20180412,41.823,43.3881,41.823,43.393,3604332
20180411,43.9148,44.2626,42.4365,42.4365,6377260
20180410,44.5235,44.8714,43.567,43.9148,4550311
20180409,44.3496,44.7844,43.8278,44.4366,3474752
20180406,43.3881,44.6923,43.3011,44.2626,5500996
20180405,42.7843,43.3061,42.6104,43.3061,3934100
20180404,42.6104,43.3061,42.5234,42.6974,3555414
20180403,42.7843,43.0452,42.1756,42.6104,3577394
20180402,40.6926,42.7794,40.6926,42.7843,4372662
20180330,39.997,40.7796,39.997,40.6103,2092042
20180329,41.0451,41.0451,40.5234,40.5234,2039780
20180328,41.2143,41.3882,40.6057,40.7842,2276552
20180327,41.393,42.0017,41.0451,41.306,3305080
20180326,40.0016,41.1321,39.6538,41.1321,2814607
20180323,40.8712,40.8712,38.6972,40.0016,6436238
20180322,41.6538,41.8278,40.6973,40.8712,5892543
20180321,42.0838,42.4316,41.3013,41.6538,6287554
20180320,41.3013,42.1708,40.8665,42.0886,4552573
20180319,40.3155,40.8689,39.9993,40.8716,4889388
20180316,39.3669,40.0784,39.1298,39.8439,4163554
20180315,38.9717,39.2088,38.4183,39.0533,4032484
20180314,39.9203,40.3155,38.7345,38.8952,2974601
20180313,38.4974,38.8926,37.944,38.8952,3683159
20180312,37.1535,38.4183,37.1535,38.4209,4944538
20180309,35.9678,37.0745,35.8887,36.9979,4829484
20180308,36.2049,36.2049,35.5725,35.8121,4041111
20180307,36.363,36.6792,35.4935,35.733,5017215
20180306,34.782,36.284,34.703,36.2864,4279645
20180305,36.7583,37.2326,34.782,34.7843,6171135
20180302,36.363,36.9164,35.7306,36.7607,5264337
20180301,37.1535,37.5488,36.1259,36.3655,5379316
20180228,36.7583,37.4697,36.2049,37.156,4274179
20180227,35.8887,36.7583,35.7306,36.6817,4107205
20180226,35.4144,36.5211,35.4144,35.8121,10048941
20180223,34.9401,35.5725,34.703,35.3377,4133818
20180222,35.4144,35.5725,34.703,34.9425,3505413
20180221,34.5449,35.8097,34.5449,35.1796,3300915
20180213,33.5963,34.8611,33.201,34.5472,5453039
20180212,32.1734,33.201,32.1734,33.2032,2149455
20180209,28.8533,31.7781,28.8533,31.5431,3861562
20180208,32.1734,32.5686,31.2248,31.2269,2011871
20180207,30.9086,33.122,30.9086,32.1755,2625378
20180206,30.5133,31.2248,28.5371,30.7525,7329750
20180205,32.8848,33.2801,31.541,31.6221,5066909
20180202,32.4105,32.9639,32.3315,32.808,3810505
20180201,32.9639,33.122,32.1734,32.4127,6434280
20180131,32.8848,33.5963,32.8058,32.9661,6436073
20180130,33.122,33.122,32.5686,32.887,3927399
20180129,33.201,33.8334,33.122,33.2032,4937869
20180126,33.201,33.5963,32.6477,33.2823,4970555
20180125,32.5686,33.7544,31.8572,33.0451,8429425
20180124,32.9639,33.4382,32.4896,32.4917,4139581
20180123,32.0153,33.0429,31.7781,32.7289,7923102
20180122,31.2248,32.0153,31.2248,31.7802,4545380
20180119,31.3038,31.9362,30.9876,31.2269,4677507
20180118,30.2762,31.2248,30.2762,31.2269,3733257
20180117,30.6714,31.7781,30.5924,30.8316,4081715
20180116,30.8295,31.0667,30.4343,30.6735,3387031
20180115,30.9086,31.0667,30.2762,30.8316,3366618
20180112,31.62,31.7781,30.7505,30.9106,7568499
20180111,31.4619,31.62,30.8295,31.6221,4924236
20180110,32.0153,32.1734,31.1457,31.464,4638024
20180109,31.7781,32.1734,30.8295,31.8593,4745410
20180108,30.6714,31.6991,30.6714,31.7012,3879771
20180105,30.8295,31.2248,30.3552,30.6735,6453452
20180104,30.5924,30.7505,30.3552,30.6735,6365641
20180103,30.6714,30.9086,30.039,30.5944,5056543
20180102,29.2485,30.7505,29.0904,30.6735,3657426
20171229,29.2485,29.6438,28.9323,29.1714,4466849
20171228,28.9323,29.3276,28.9323,29.0924,5694848
20171227,27.4304,29.0114,27.4304,28.8552,6668024
20171226,27.2723,27.4304,27.0351,27.4322,4904103
20171225,27.3513,27.6675,27.1142,27.2741,3242655
20171222,27.4304,27.5885,27.1932,27.3531,2073496
20171221,27.8256,27.8256,27.4304,27.4322,4333480
20171220,27.5094,27.9837,27.4304,27.5113,4205447
20171219,27.9837,27.9837,27.4304,27.5113,1988171
20171218,27.2723,27.8256,27.2723,27.7484,1869613
20171215,27.0351,27.2723,26.798,27.0369,1141285
20171214,26.7189,27.1142,26.5608,27.0369,1835286
20171213,27.3513,27.5094,26.0865,26.7207,1608497
20171212,27.9047,28.1418,25.217,27.3531,6629673
20171211,28.379,28.379,27.6675,27.9856,2361314
20171208,28.6161,28.6161,28.2209,28.4599,1018775
20171207,27.5885,28.6161,27.5885,28.618,2485591
20171206,27.5885,28.0628,27.2723,27.5903,2935533
20171205,28.9323,28.9323,27.6675,27.6694,2451061
20171204,27.8256,28.9323,27.8256,28.8552,2828261
20171201,27.6675,27.9047,27.5094,27.8275,2204688
20171130,27.5094,28.0628,27.3513,27.5903,3947759
20171129,26.877,27.3513,26.877,27.2741,1466786
20171128,26.877,27.2723,26.7189,26.8788,1486928
20171127,26.9561,27.3513,26.7189,27.0369,1772248
20171124,27.0351,27.0351,26.4818,26.9579,1537052
20171123,26.798,27.5094,26.6399,26.8788,2520785
20171122,25.8494,26.798,25.296,26.7998,2907841
20171121,25.9284,26.4818,25.6913,25.9302,2009143
20171120,26.1656,26.2446,25.6122,25.9302,1424314
20171117,26.2446,26.4027,25.7703,26.1673,2288362
20171116,25.7703,26.2446,25.6913,26.1673,4200524
20171115,25.9284,26.0865,25.4541,25.693,1475303
20171114,25.1379,26.0075,24.9798,25.4558,1848620
20171113,25.3751,25.5332,25.0589,25.1396,1861000
20171110,24.9008,25.5332,24.9008,25.2977,2280926
20171109,24.8217,25.0589,24.6636,24.9024,1171786
20171108,24.4265,24.8217,24.3474,24.8234,1340921
20171107,24.3474,24.5846,24.2684,24.349,1229311
20171106,23.715,24.4265,23.715,24.349,798248
20171103,23.5569,24.1103,23.1617,24.0328,2147564
20171102,24.2684,24.3474,23.5569,23.5585,3243328
20171101,24.1893,24.5055,24.1893,24.27,954826
20171031,25.217,25.217,23.9522,24.1909,2365341
20171030,25.3751,25.6122,24.7427,24.7443,1998813
20171027,24.9008,25.217,24.6636,25.2187,909500
20171026,25.217,25.3751,24.8217,24.9024,1924655
20171025,24.6636,25.3751,24.5055,25.2187,1101897
20171024,21.8969,24.6636,21.8969,24.5862,2602005
20171023,25.0589,25.0589,24.2684,24.27,2601188
20171020,25.6122,25.6913,24.9008,25.0605,2328487
20171019,26.0075,26.0865,25.4541,25.6139,1941687
20171018,26.2446,26.5608,25.9284,26.0092,2272988
20171017,25.8494,25.9284,25.7703,25.9302,953781
20171016,25.6122,25.9284,25.5332,25.8511,1321717
20171013,25.217,25.6913,24.9008,25.6139,1752064
20171012,25.296,25.3751,25.0589,25.1396,1384961
20171011,25.296,25.4541,25.1379,25.2977,1813951
20171010,24.5055,25.5332,24.5055,25.2187,1666381
20171009,24.7427,25.5332,24.7427,25.2187,3064014
20171006,24.1103,24.8217,24.1103,24.7443,2764427
20171005,24.4265,24.8217,24.1103,24.1119,3049742
20171004,23.9522,24.4265,23.9522,24.4281,1937080
20171003,23.8731,24.1103,23.636,23.9538,1368746
20171002,24.2684,24.2684,23.9522,24.0328,755459
20170929,23.9522,24.2684,23.7941,24.1909,920886
20170928,26.1656,26.1656,23.715,23.9538,1223493
20170927,24.1103,24.1103,23.715,23.7957,1153295
20170926,23.9522,24.3474,23.7941,24.1909,2766949
20170925,23.0826,24.0312,22.9245,23.7957,3381864
20170922,22.4502,23.1617,22.4502,23.0842,3958618
20170921,22.3712,22.6083,22.134,22.4517,1389322
20170920,22.3712,22.4502,22.2131,22.2145,882705
20170919,22.2921,22.6874,22.2131,22.2145,1331569
20170918,22.2131,22.6083,22.2131,22.2936,1222983
20170915,22.2921,22.5293,22.134,22.2145,1606884
20170914,22.3712,22.5293,22.2131,22.2936,1994968
20170913,22.055,22.4502,21.9759,22.4517,677371
20170912,21.7388,22.2131,21.6597,21.9774,1235103
20170911,22.134,22.5293,21.7388,21.7402,2132362
20170908,22.6083,22.6874,22.134,22.2145,1334473
20170907,22.8455,23.0036,22.5293,22.6098,1174302
20170906,23.0036,23.0036,22.6874,22.847,626895
20170905,22.6083,23.0826,22.6083,22.926,990815
20170901,22.6874,22.7664,22.2921,22.6098,709220
20170831,22.6083,23.3198,22.6083,22.6889,2318417
20170830,22.6083,22.8455,22.3712,22.5308,1653058
20170829,22.5293,23.3198,22.2131,22.6098,4269159
20170828,21.8178,22.6874,21.8178,22.5308,2649215
20170825,21.6597,22.3712,21.6597,21.8193,2024567
20170824,20.8692,21.8178,20.8692,21.6612,7254759
20170823,20.6321,20.9483,20.6321,20.8706,740021
20170822,20.7902,20.9483,20.553,20.7125,986115
20170821,20.3159,21.1854,20.3159,20.7125,4413094
20170818,20.1578,20.3159,19.9206,20.3172,1175485
20170817,20.553,20.6321,20.2368,20.2382,553039
20170816,20.3949,20.474,20.3159,20.4753,487273
20170815,20.3159,20.474,20.3159,20.3963,799795
20170814,19.9997,20.3159,19.9997,20.3172,657975
20170811,20.1578,20.1578,19.9997,20.0801,774623
20170810,20.0787,20.3159,19.9997,20.0801,1139760
20170809,20.553,20.553,20.0787,20.2382,1649412
20170808,20.8692,20.9483,20.474,20.5544,382940
20170807,20.3949,20.7902,20.3949,20.5544,1478734
20170804,20.3949,20.474,20.3159,20.3963,1200627
20170803,20.6321,20.6321,20.3949,20.5544,936752
20170802,20.474,20.6321,20.3159,20.6334,1578560
20170801,20.6321,20.9483,20.6321,20.6334,1566838
20170731,20.553,20.7111,20.3949,20.5544,1567378
20170728,20.1578,20.474,20.1578,20.3963,718964
20170727,19.9997,20.3159,19.8416,20.0801,581124
20170726,19.8416,20.3159,19.8416,20.2382,651186
20170725,19.6835,19.8416,19.6044,19.8429,808354
20170724,19.7625,19.7625,19.2882,19.5267,1117565
20170721,19.9206,19.9997,19.7625,19.7638,357297
20170720,19.8416,19.9206,19.6835,19.9219,731184
20170719,19.8416,19.9997,19.8416,19.8429,584611
20170718,19.6835,19.9997,19.6044,19.8429,2229835
20170717,20.3949,20.3949,19.6835,19.6848,3160757
20170714,20.553,20.553,20.3159,20.3963,366894
20170713,20.474,20.553,20.3159,20.4753,734955
20170712,20.474,20.7111,20.474,20.4753,1160871
20170711,20.474,20.553,20.3159,20.4753,1562679
20170710,20.9483,21.0273,20.3949,20.4753,2657063
20170707,20.9483,21.2645,20.7902,20.9497,2656919
20170706,20.9483,21.0273,20.7902,20.9497,1436039
20170705,20.7111,21.0273,20.6321,20.9497,1489515
20170704,20.8692,21.0273,20.6321,20.7125,913620
20170703,20.553,21.1064,20.553,20.8706,2832824
20170630,20.6321,20.7111,20.474,20.4753,663360
20170629,20.3949,20.6321,20.3949,20.5544,928253
20170628,20.3949,20.553,20.2368,20.3963,861040
20170627,20.553,20.7111,20.3949,20.4753,681015
20170626,20.3159,20.7111,20.3159,20.6334,1201089
20170623,20.553,20.6321,20.2368,20.3172,2881921
20170622,20.7902,20.9483,20.6321,20.6334,1990597
20170621,21.1854,21.2645,20.6321,20.7916,3907011
20170620,21.1064,21.4226,21.1064,21.1868,2009016
20170619,21.0273,21.1064,20.8692,21.0287,2509473
20170616,20.8692,20.9483,20.7902,20.8706,1073742
20170615,21.1064,21.1854,20.8692,20.8706,2027588
20170614,21.0273,21.2645,20.9483,21.1078,2095019
20170613,20.553,21.1854,20.474,20.9497,2560207
20170612,20.7111,20.8692,20.474,20.5544,2711450
20170609,20.553,20.9483,20.553,20.7125,1633448
20170608,20.8692,21.0273,20.474,20.6334,1793086
20170607,20.1578,21.1064,19.9206,20.8706,9677631
20170606,19.9206,19.9997,19.6835,20.001,2786052
20170605,19.5254,19.9206,19.5254,19.6057,2071223
20170602,19.6044,19.6835,19.2882,19.5267,2358110
20170601,19.7625,20.0787,19.6044,19.6057,2213737
20170531,19.6835,20.0787,19.6835,19.7638,1808309
20170530,19.8416,20.2368,19.6835,19.7638,3271836
20170529,19.6044,20.1578,19.6044,19.8429,2434669
20170526,19.8416,19.9206,19.6835,19.7638,1931186
20170525,19.9997,20.3949,19.8416,19.8429,4482961
20170524,19.3673,20.1578,19.3673,19.9219,2741337
20170523,19.9206,20.0787,19.3673,19.3686,3154806
20170522,19.5254,20.3159,19.5254,19.8429,8110171
20170519,19.3673,19.8416,19.2092,19.5267,3380097
20170518,19.2882,19.8416,19.1301,19.3686,4440070
20170517,18.893,19.2882,18.893,19.2895,2463380
20170516,18.4187,19.2092,18.4187,18.8942,4063912
20170515,18.6558,18.7349,18.4187,18.578,1557823
20170512,18.6558,18.7349,18.4977,18.6571,1408743
20170511,18.7349,18.893,18.4977,18.4989,1225352
20170510,18.893,18.972,18.6558,18.7361,1722684
20170509,18.2606,18.8139,18.1815,18.7361,1873308
20170508,18.4977,18.6558,18.1815,18.2618,1334252
20170505,18.8139,18.972,18.4977,18.578,1540483
20170504,18.893,18.972,18.6558,18.8152,1511935
20170503,18.3396,18.893,18.3396,18.8152,2622355
20170428,17.8653,18.4977,17.5491,18.3408,3189572
20170427,17.9444,18.1815,17.8653,17.9456,867590
20170426,17.6282,18.0234,17.4701,17.9456,1183165
20170425,17.6282,17.8653,17.4701,17.4712,1796943
20170424,17.7863,17.9444,17.7863,17.7875,1041557
20170421,17.9444,18.0234,17.7863,17.9456,1166146
20170420,17.9444,18.1815,17.8653,17.9456,1029547
20170419,18.1025,18.1025,17.9444,17.9456,904604
20170418,17.8653,18.1025,17.6282,18.1037,1966220
20170417,18.1025,18.4187,17.7863,17.7875,1791452
20170414,18.1815,18.3396,17.7863,18.1037,2869490
20170413,18.2606,18.5768,18.1815,18.1827,1942706
20170412,18.7349,18.893,18.1815,18.2618,4187963
20170411,19.2882,19.2882,18.7349,18.7361,3447528
20170410,19.6044,19.7625,19.1301,19.2895,4172644
20170407,19.9206,19.9206,19.4463,19.6057,2654414
20170405,19.9997,20.3159,19.8416,19.9219,2922560
20170404,19.8416,20.3159,19.6835,20.001,4282474
20170403,19.3673,19.7625,19.0511,19.7638,4561999
20170331,19.6044,19.7625,19.2882,19.3686,2374460
20170330,19.4463,19.7625,19.3673,19.5267,2636139
20170329,19.6044,19.6835,19.2092,19.4476,4693967
20170328,19.9206,19.9997,19.4463,19.5267,3883267
20170327,20.1578,20.474,19.6835,19.9219,4647682
20170324,19.6835,20.474,19.6044,20.1591,7262960
20170323,19.7625,19.8416,19.4463,19.6848,3086794
20170322,19.7625,20.2368,19.6835,19.7638,4597625
20170321,19.0511,19.8416,18.972,19.7638,10618307
20170320,18.5768,18.972,18.4977,18.8942,5125254
20170317,18.4977,19.2882,18.1815,18.4989,5329369
20170316,18.3396,18.4977,18.2606,18.3408,1849057
20170315,18.0234,18.4977,17.6282,18.2618,1841218
20170314,18.1025,18.3396,17.9444,18.0246,1043292
20170313,18.7349,18.7349,18.1025,18.1037,3149747
20170310,18.4187,18.972,18.4187,18.7361,3996520
20170309,18.4187,18.893,18.4187,18.4989,2499511
20170308,17.7863,18.972,17.6282,18.4199,3300268
20170307,18.0234,18.0234,17.7072,17.7875,342874
20170306,18.1025,18.2606,17.8653,17.8665,767074
20170303,17.7863,18.0234,17.391,18.0246,658085
20170302,17.8653,17.8653,17.5491,17.7875,356057
20170301,18.0234,18.0234,17.5491,17.8665,947826
20170228,18.1815,18.2606,17.9444,18.1037,493768
20170227,17.9444,18.1815,17.9444,18.1037,652055
20170224,17.9444,18.6558,17.8653,17.9456,2041146
20170223,17.8653,17.8653,17.6282,17.8665,599354
20170222,17.9444,17.9444,17.4701,17.8665,890701
20170221,17.9444,18.1025,17.8653,17.9456,992334
20170220,17.9444,18.2606,17.8653,17.9456,1208009
20170217,17.7863,18.1815,17.7863,17.9456,886909
20170216,18.4977,18.5768,17.9444,17.9456,1657991
20170215,18.5768,18.7349,18.3396,18.4199,1719050
20170214,18.5768,18.6558,18.3396,18.578,630201
20170213,19.0511,19.0511,18.4187,18.578,1102014
20170210,18.7349,19.0511,18.7349,18.8942,2354611
20170209,18.7349,18.7349,18.5768,18.7361,480866
20170208,18.7349,18.893,18.4187,18.7361,627023
20170207,18.8139,19.1301,18.4977,18.7361,820988
20170206,19.1301,19.2092,18.5768,18.6571,1767267
20170203,18.8139,19.3673,18.8139,19.1314,1124649
20170202,18.6558,18.893,18.1025,18.8152,693910
20170125,18.4977,18.6558,18.2606,18.6571,437171
20170124,18.1025,18.8139,17.8653,18.578,722901
20170123,18.2606,18.2606,17.7072,18.1037,867359
20170120,18.1815,18.7349,18.1815,18.2618,614473
20170119,18.2606,18.4977,17.9444,18.1827,542576
20170118,18.1815,18.7349,18.1025,18.2618,1360520
20170117,17.391,18.4187,17.312,18.1827,1398174
20170116,16.9958,17.2329,16.8377,17.2341,575469
20170113,16.9167,17.391,16.7586,16.9969,1230784
20170112,16.9958,17.5491,16.8377,17.076,1158392
20170111,16.4424,17.2329,16.4424,17.076,1447461
20170110,16.4424,16.6796,16.0472,16.6016,942499
20170109,15.8891,16.5215,15.8891,16.4435,970791
20170106,15.0986,16.5215,14.9405,15.8901,1409824
20170105,15.1776,15.2567,14.9405,15.0996,471881
20170104,15.0195,15.4148,15.0195,15.0996,739000
20170103,13.9919,15.0195,13.9919,15.0205,1609757
20161230,13.9919,14.0709,13.8338,13.9137,132554
20161229,13.7547,14.0709,13.6757,13.9137,398898
20161228,13.9128,13.9128,13.8338,13.8347,220675
20161227,13.8338,14.0709,13.7547,13.7556,320223
20161226,13.7547,14.0709,13.6757,14.0718,142239
20161223,13.8338,14.0709,13.5966,13.6766,390028
20161222,14.15,14.229,13.8338,14.0718,430272
20161221,13.5176,14.3871,13.5176,14.1509,939567
20161220,13.5176,13.5176,13.3595,13.4394,273119
20161219,13.7547,13.7547,13.4385,13.4394,232663
20161216,13.4385,13.5966,13.2804,13.5975,112809
20161215,13.4385,13.4385,13.1223,13.2022,141933
20161214,13.2804,13.4385,13.1223,13.1232,93783
20161213,13.4385,13.4385,13.1223,13.1232,125191
20161212,13.5176,13.5176,13.3595,13.4394,30478
20161209,13.3595,13.5966,13.2804,13.5185,103048
20161208,13.5966,13.5966,13.2804,13.2813,220042
20161207,13.5176,13.5176,13.1223,13.2813,226091
20161206,13.9919,14.0709,13.5176,13.5185,239780
20161205,14.0709,14.0709,13.8338,13.8347,49063
20161202,14.229,14.229,13.8338,13.9928,71031
20161201,13.9128,14.3081,13.9128,14.23,381829
20161130,15.0195,15.1776,15.0195,15.0996,151350
20161129,15.0195,15.0986,15.0195,15.0996,234984
20161128,15.3357,15.4148,15.0986,15.0996,110554
20161125,15.0986,15.3357,15.0986,15.3367,179786
20161124,15.2567,15.3357,15.1776,15.3367,154688
20161123,15.0986,15.2567,15.0986,15.2577,184640
20161122,15.0986,15.0986,15.0195,15.0996,289066
20161121,15.0986,15.1776,15.0195,15.0205,45941
20161118,15.0195,15.0195,14.9405,14.9415,232504
20161117,15.0195,15.0986,15.0195,15.0205,216720
20161116,15.0986,15.0986,14.9405,14.9415,165430
20161115,15.1776,15.1776,15.0195,15.0996,147050
20161114,15.0986,15.0986,15.0195,15.0205,189722
20161111,15.0986,15.1776,15.0195,15.0996,180044
20161110,14.7824,15.1776,14.7824,15.0996,149865
20161109,15.0195,15.0195,14.229,14.7833,510554
20161108,15.0986,15.0986,15.0195,15.0205,240477
20161107,15.0195,15.0986,14.9405,15.0996,140965
20161104,15.0195,15.0195,14.9405,15.0205,51973
20161103,15.0986,15.0986,14.8614,15.0205,263536
20161102,15.0986,15.1776,15.0195,15.0996,74747
20161101,15.0195,15.2567,15.0195,15.1786,246218
20161031,15.2567,15.3357,15.0195,15.0205,200973
20161028,15.0986,15.3357,15.0195,15.3367,109185
20161027,15.0986,15.1776,15.0195,15.1786,184931
20161026,15.1776,15.1776,15.0195,15.0996,123409
20161025,15.0195,15.1776,14.8614,15.1786,228430
20161024,15.2567,15.3357,15.0195,15.0205,435877
20161021,15.4148,15.4148,15.2567,15.3367,115481
20161020,15.4938,15.5729,15.2567,15.4158,176834
20161019,15.1776,15.6519,15.1776,15.4948,894546
20161018,15.0986,15.1776,15.0195,15.1786,383550
20161017,15.1776,15.1776,15.0986,15.0996,379894
20161014,15.3357,15.4148,15.2567,15.2577,399942
20161013,15.1776,15.4148,15.1776,15.3367,297562
20161012,15.0986,15.6519,15.0195,15.2577,742105
20161011,15.0195,15.2567,14.9405,15.0205,325562
20161010,15.0195,15.2567,14.9405,15.0205,595489
20161007,15.2567,15.3357,14.7824,15.0205,474856
20161006,15.4938,15.4938,15.1776,15.4158,445683
20161005,15.0986,15.5729,15.0986,15.4158,650032
20161004,14.7033,15.3357,14.7033,15.0996,728172
20161003,14.5452,15.2567,14.4662,14.7043,584999
20160930,14.4662,14.5452,14.3081,14.4671,281903
20160929,14.4662,14.5452,14.3871,14.4671,413417
20160928,13.5966,14.3871,13.5966,14.3881,960835
20160927,13.5176,13.7547,13.5176,13.6766,112486
20160926,13.7547,13.7547,13.5966,13.5975,55181
20160923,13.5966,13.7547,13.5966,13.7556,54315
20160922,13.8338,13.8338,13.6757,13.6766,52251
20160921,13.5176,13.9919,13.5176,13.7556,181530
20160920,13.5176,13.6757,13.4385,13.5185,117888
20160919,13.5966,13.6757,13.5176,13.5185,39590
20160916,13.5176,13.6757,13.4385,13.6766,120039
20160915,13.6757,13.7547,13.5176,13.6766,160591
